102110,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,10.00000000,,.00000000,,10.00000000,.0000000,80.000000,0,.250000,CBT
102210,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,10.00000000,,.00000000,,12.00000000,.0000000,80.000000,0,.250000,CBT
102510,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,12.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
102610,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
102710,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
102810,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
102910,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
110110,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
110210,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
110310,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
110410,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
110510,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
110810,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
110910,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
111010,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
111110,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
111210,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,14.00000000,.0000000,80.000000,0,.250000,CBT
111510,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,14.00000000,,.00000000,,10.00000000,.0000000,80.000000,0,.250000,CBT
111610,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,10.00000000,,.00000000,,20.00000000,.0000000,80.000000,0,.250000,CBT
111710,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,20.00000000,,.00000000,,10.00000000,.0000000,80.000000,0,.250000,CBT
111810,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,10.00000000,,.00000000,,4.00000000,.0000000,80.000000,0,.250000,CBT
111910,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,4.00000000,,.00000000,,2.00000000,.0000000,80.000000,0,.250000,CBT
112210,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,2.00000000,,.00000000,,2.00000000,.0000000,80.000000,0,.250000,CBT
112310,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,2.00000000,,.00000000,,1.00000000,.0000000,80.000000,0,.250000,CBT
112410,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,1.00000000,,.00000000,,1.00000000,.0000000,80.000000,0,.250000,CBT
112610,8CC,R,P,12,0,2010,-30.0000000,,.0000000,,.0000000,,.00000000,,.00000000,N,1.00000000,,.00000000,,1.00000000,.0000000,.000000,0,.250000,CBT
