exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
XCBT,ZS,2011,H,,20101221,N,A,13314,15,23,-8,28,33,-5,16,0,16,25,28,-3,168,09c09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13314,4,5,-1,0,19,-19,5,0,5,15,0,15,48,09c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13314,22,14,8,40,31,9,12,0,12,9,38,-29,166,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13314,26,19,7,40,50,-10,17,0,17,24,38,-14,214,09c09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13316,14,32,-18,18,18,0,10,0,10,30,22,8,144,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13316,14,32,-18,18,18,0,10,0,10,30,22,8,144,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13316,14,30,-16,27,22,5,17,0,17,13,19,-6,142,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13316,14,30,-16,27,22,5,17,0,17,13,19,-6,142,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13320,38,9,29,60,35,25,6,3,3,33,90,-57,274,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13320,38,9,29,60,35,25,6,3,3,33,90,-57,274,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13320,252,24,228,58,16,42,4,2,2,27,299,-272,682,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13320,252,24,228,58,16,42,4,2,2,27,299,-272,682,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13322,23,23,0,48,33,15,0,0,0,16,31,-15,174,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13322,23,23,0,48,33,15,0,0,0,16,31,-15,174,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13322,43,16,27,46,6,40,0,0,0,11,78,-67,200,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13322,43,16,27,46,6,40,0,0,0,11,78,-67,200,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13324,34,31,3,50,62,-12,0,0,0,126,117,9,420,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13324,34,31,3,50,62,-12,0,0,0,126,117,9,420,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13324,141,26,115,38,46,-8,0,0,0,72,179,-107,502,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13324,141,26,115,38,46,-8,0,0,0,72,179,-107,502,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13326,30,20,10,11,32,-21,0,1,-1,52,40,12,186,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13326,30,20,10,11,32,-21,0,1,-1,52,40,12,186,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13326,12,23,-11,13,36,-23,0,0,0,43,9,34,136,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13326,12,23,-11,13,36,-23,0,0,0,43,9,34,136,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13330,22,19,3,43,26,17,0,3,-3,34,51,-17,198,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13330,22,19,3,43,26,17,0,3,-3,34,51,-17,198,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13330,46,27,19,33,46,-13,0,0,0,99,105,-6,356,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13330,46,27,19,33,46,-13,0,0,0,99,105,-6,356,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13332,13,9,4,22,35,-13,3,0,3,19,13,6,114,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13332,13,9,4,22,35,-13,3,0,3,19,13,6,114,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13332,211,40,171,281,50,231,5,10,-5,116,513,-397,1226,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13332,211,40,171,281,50,231,5,10,-5,116,513,-397,1226,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13334,21,11,10,11,36,-25,16,9,7,32,24,8,160,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13334,21,11,10,11,36,-25,16,9,7,32,24,8,160,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13334,17,33,-16,48,64,-16,18,1,17,43,28,15,252,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13334,0,0,0,0,0,0,0,0,0,10,10,0,20,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13334,17,33,-16,48,64,-16,18,1,17,53,38,15,272,09d13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13336,1,8,-7,3,23,-20,6,0,6,32,11,21,84,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13336,1,8,-7,3,23,-20,6,0,6,32,11,21,84,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13336,25,38,-13,11,60,-49,1,0,1,75,14,61,224,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13336,25,38,-13,11,60,-49,1,0,1,75,14,61,224,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13340,2,2,0,6,12,-6,0,0,0,19,13,6,54,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13340,2,2,0,6,12,-6,0,0,0,19,13,6,54,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13340,3,14,-11,18,20,-2,0,0,0,37,24,13,116,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13340,3,14,-11,18,20,-2,0,0,0,37,24,13,116,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13342,1,1,0,0,0,0,0,0,0,3,3,0,8,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13342,1,1,0,0,0,0,0,0,0,3,3,0,8,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13342,1,0,1,0,1,-1,0,0,0,2,2,0,6,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13342,1,0,1,0,1,-1,0,0,0,2,2,0,6,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13344,2,14,-12,5,3,2,0,1,-1,16,5,11,46,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13344,2,14,-12,5,3,2,0,1,-1,16,5,11,46,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13344,23,19,4,17,30,-13,0,0,0,14,5,9,108,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13344,23,19,4,17,30,-13,0,0,0,14,5,9,108,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13346,9,9,0,11,14,-3,0,1,-1,13,9,4,66,09d,,X
XCBT,ZS,2011,H,,20101221,N,A,13346,9,9,0,11,14,-3,0,1,-1,13,9,4,66,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13346,23,9,14,12,23,-11,0,3,-3,10,10,0,90,09d,,X
XCBT,ZS,2011,H,,20101221,Y,A,13346,23,9,14,12,23,-11,0,3,-3,10,10,0,90,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13350,18,10,8,33,135,-102,0,0,0,118,24,94,338,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13350,2,0,2,0,0,0,0,0,0,8,10,-2,20,10b,,X
XCBT,ZS,2011,H,,20101221,N,A,13350,20,10,10,33,135,-102,0,0,0,126,34,92,358,09d10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13350,675,815,-140,958,698,260,1,2,-1,69,188,-119,3406,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13350,0,0,0,0,2,-2,0,0,0,2,0,2,4,10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13350,0,8,-8,0,0,0,0,0,0,8,0,8,16,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13350,675,823,-148,958,700,258,1,2,-1,79,188,-109,3426,09d10b13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13352,6,5,1,31,36,-5,0,0,0,16,12,4,106,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13352,0,0,0,1,6,-5,0,0,0,6,1,5,14,10a,,X
XCBT,ZS,2011,H,,20101221,N,D,13352,1,2,-1,10,8,2,0,0,0,9,10,-1,40,10b,,X
XCBT,ZS,2011,H,,20101221,N,D,13352,1,0,1,10,1,9,0,0,0,4,14,-10,30,12c,,X
XCBT,ZS,2011,H,,20101221,N,D,13352,2,8,-6,27,7,20,0,0,0,17,31,-14,92,13a,,X
XCBT,ZS,2011,H,,20101221,N,A,13352,10,15,-5,79,58,21,0,0,0,52,68,-16,282,09d10a10b12c13a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13352,136,127,9,266,431,-165,0,1,-1,189,32,157,1182,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13352,0,0,0,1,1,0,0,0,0,0,0,0,2,10a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13352,0,1,-1,1,2,-1,0,0,0,3,1,2,8,10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13352,39,45,-6,46,0,46,0,0,0,8,48,-40,186,12c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13352,69,51,18,49,11,38,0,0,0,52,108,-56,340,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13352,244,224,20,363,445,-82,0,1,-1,252,189,63,1718,09d10a10b12c13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13354,10,9,1,12,8,4,0,0,0,2,7,-5,48,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13354,13,0,13,1,15,-14,0,0,0,2,1,1,32,10a,,X
XCBT,ZS,2011,H,,20101221,N,D,13354,18,4,14,25,30,-5,0,0,0,9,18,-9,104,10b,,X
XCBT,ZS,2011,H,,20101221,N,D,13354,0,0,0,4,0,4,0,0,0,0,4,-4,8,12a,,X
XCBT,ZS,2011,H,,20101221,N,D,13354,24,20,4,20,9,11,0,0,0,13,28,-15,114,12c,,X
XCBT,ZS,2011,H,,20101221,N,D,13354,24,14,10,110,23,87,0,1,-1,18,114,-96,304,13a,,X
XCBT,ZS,2011,H,,20101221,N,A,13354,89,47,42,172,85,87,0,1,-1,44,172,-128,610,09d10a10b12a12c13a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13354,1328,605,723,179,982,-803,0,4,-4,164,80,84,3342,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13354,63,5,58,31,99,-68,0,0,0,10,0,10,208,10a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13354,389,6,383,586,1053,-467,1,0,1,169,86,83,2290,10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13354,217,20,197,255,2,253,0,0,0,78,528,-450,1100,12c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13354,21,0,21,10,0,10,0,0,0,39,70,-31,140,12d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13354,78,18,60,101,99,2,0,0,0,17,79,-62,392,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13354,2096,654,1442,1162,2235,-1073,1,4,-3,477,843,-366,7472,09d10a10b12c12d13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,10,5,5,8,13,-5,0,0,0,6,6,0,48,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,8,6,2,16,8,8,0,0,0,17,27,-10,82,10a,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,23,20,3,73,72,1,12,0,12,23,39,-16,262,10b,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,1,0,1,0,7,-7,0,0,0,6,0,6,14,11b,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,8,21,-13,26,11,15,0,0,0,0,2,-2,68,11d,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,11,9,2,8,7,1,1,2,-1,10,12,-2,60,12a,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,15,8,7,45,35,10,0,0,0,8,25,-17,136,12c,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,0,0,0,6,3,3,0,0,0,4,7,-3,20,12d,,X
XCBT,ZS,2011,H,,20101221,N,D,13356,23,26,-3,65,72,-7,2,0,2,36,28,8,252,13a,,X
XCBT,ZS,2011,H,,20101221,N,A,13356,99,95,4,247,228,19,15,2,13,110,146,-36,942,09d10a10b11b11d12a12c12d13a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13356,16,6,10,42,46,-4,0,0,0,2,8,-6,120,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13356,19,0,19,4,0,4,0,0,0,5,28,-23,56,10a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13356,22,8,14,15,35,-20,1,0,1,26,21,5,128,10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13356,3,11,-8,24,49,-25,0,0,0,35,2,33,124,11d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13356,1,7,-6,6,0,6,0,0,0,0,0,0,14,12a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13356,31,37,-6,45,24,21,0,0,0,10,25,-15,172,12c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13356,4,1,3,6,0,6,0,0,0,1,10,-9,22,12d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13356,67,637,-570,50,519,-469,0,2,-2,1285,244,1041,2804,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13356,163,707,-544,192,673,-481,1,2,-1,1364,338,1026,3440,09d10a10b11d12a12c12d13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,0,0,0,1,0,1,0,0,0,3,4,-1,8,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,7,11,-4,63,66,-3,0,0,0,18,11,7,176,10a,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,35,36,-1,29,64,-35,28,0,28,76,68,8,336,10b,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,2,9,-7,6,9,-3,0,0,0,23,13,10,62,11b,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,0,18,-18,0,35,-35,0,0,0,56,3,53,112,11c,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,9,13,-4,14,37,-23,0,0,0,34,7,27,114,11d,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,29,14,15,57,46,11,13,0,13,37,76,-39,272,12a,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,10,36,-26,41,34,7,0,0,0,59,40,19,220,12c,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,17,0,17,8,34,-26,0,0,0,34,25,9,118,12d,,X
XCBT,ZS,2011,H,,20101221,N,D,13360,25,16,9,120,63,57,0,0,0,37,103,-66,364,13a,,X
XCBT,ZS,2011,H,,20101221,N,A,13360,134,153,-19,339,388,-49,41,0,41,377,350,27,1782,09d10a10b11b11c11d12a12c12d13a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,4,3,1,25,0,25,0,0,0,0,26,-26,58,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,42,70,-28,136,54,82,0,0,0,11,65,-54,378,10a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,130,11,119,7,25,-18,7,100,-93,30,38,-8,348,10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,11,10,1,0,0,0,0,0,0,0,1,-1,22,10c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,226,8,218,330,675,-345,0,0,0,133,6,127,1378,11b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,15,0,15,0,2,-2,0,0,0,2,15,-13,34,11c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,109,102,7,351,330,21,10,40,-30,42,40,2,1024,11d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,86,29,57,165,21,144,12,0,12,17,230,-213,560,12a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,110,31,79,90,47,43,0,30,-30,33,125,-92,466,12c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,4,0,4,2,1,1,0,0,0,0,5,-5,12,12d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13360,161,34,127,115,59,56,0,0,0,37,220,-183,626,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13360,898,298,600,1221,1214,7,29,170,-141,305,771,-466,4906,09d10a10b10c11b11c11d12a12c12d13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,21,14,7,8,18,-10,0,6,-6,10,1,9,78,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,85,11,74,111,75,36,0,0,0,26,136,-110,444,10a,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,4,10,-6,13,9,4,0,0,0,7,5,2,48,10b,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,2,3,-1,1,0,1,0,0,0,0,0,0,6,10c,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,11,6,5,11,28,-17,1,0,1,17,6,11,80,11b,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,3,12,-9,25,23,2,0,0,0,21,14,7,98,11c,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,23,26,-3,33,47,-14,2,5,-3,48,28,20,212,11d,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,47,33,14,26,93,-67,11,0,11,63,21,42,294,12a,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,14,20,-6,20,19,1,5,0,5,12,12,0,102,12c,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,15,0,15,76,44,32,0,0,0,19,66,-47,220,12d,,X
XCBT,ZS,2011,H,,20101221,N,D,13362,31,10,21,76,92,-16,5,0,5,32,42,-10,288,13a,,X
XCBT,ZS,2011,H,,20101221,N,A,13362,256,145,111,400,448,-48,24,11,13,255,331,-76,1870,09d10a10b10c11b11c11d12a12c12d13a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,143,1,142,365,19,346,0,0,0,18,506,-488,1052,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,16,7,9,31,30,1,0,0,0,3,13,-10,100,10a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,47,26,21,35,54,-19,0,0,0,9,11,-2,182,10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,2,2,0,2,1,1,0,0,0,0,1,-1,8,10c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,7,53,-46,70,127,-57,0,0,0,119,16,103,392,11b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,31,11,20,34,49,-15,0,0,0,5,10,-5,140,11c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,348,195,153,655,210,445,0,0,0,53,651,-598,2112,11d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,22,196,-174,29,205,-176,0,1,-1,450,99,351,1002,12a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,22,39,-17,9,2,7,0,0,0,26,16,10,114,12c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,13,5,8,16,7,9,0,0,0,10,27,-17,78,12d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13362,188,100,88,68,87,-19,3,1,2,51,122,-71,620,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13362,839,635,204,1314,791,523,3,2,1,744,1472,-728,5800,09d10a10b10c11b11c11d12a12c12d13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,8,5,3,6,11,-5,0,0,0,17,15,2,62,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,82,40,42,69,84,-15,0,1,-1,59,85,-26,420,10a,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,1,0,1,21,24,-3,0,0,0,12,10,2,68,10b,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,1,29,-28,1,67,-66,0,0,0,112,18,94,228,10c,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,31,1,30,20,41,-21,4,0,4,22,35,-13,154,11b,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,22,24,-2,17,150,-133,0,0,0,156,21,135,390,11c,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,47,26,21,42,71,-29,6,0,6,14,12,2,218,11d,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,33,13,20,26,21,5,0,10,-10,8,23,-15,134,12a,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,0,0,0,0,0,0,0,0,0,1,1,0,2,12b,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,41,9,32,8,61,-53,18,0,18,17,14,3,168,12c,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,21,3,18,25,29,-4,0,0,0,24,38,-14,140,12d,,X
XCBT,ZS,2011,H,,20101221,N,D,13364,40,30,10,190,183,7,0,0,0,43,60,-17,546,13a,,X
XCBT,ZS,2011,H,,20101221,N,A,13364,327,180,147,425,742,-317,28,11,17,485,332,153,2530,09d10a10b10c11b11c11d12a12b12c12d13a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,31,58,-27,25,39,-14,0,0,0,55,14,41,222,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,65,44,21,53,62,-9,0,0,0,45,57,-12,326,10a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,7,1,6,5,11,-6,0,0,0,2,2,0,28,10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,527,469,58,46,60,-14,0,0,0,38,82,-44,1222,10c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,0,0,0,1,0,1,0,0,0,0,1,-1,2,10d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,42,59,-17,19,106,-87,4,0,4,166,66,100,462,11b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,2106,1188,918,1456,1990,-534,0,50,-50,174,508,-334,7472,11c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,41,122,-81,228,169,59,0,0,0,51,29,22,640,11d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,21,29,-8,36,6,30,4,0,4,34,60,-26,190,12a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,0,0,0,1,1,0,0,0,0,0,0,0,2,12b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,81,101,-20,30,8,22,11,0,11,8,21,-13,260,12c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,10,718,-708,0,339,-339,0,1,-1,1277,229,1048,2574,12d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13364,92,167,-75,199,172,27,49,0,49,49,50,-1,778,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13364,3023,2956,67,2099,2963,-864,68,51,17,1899,1119,780,14178,09d10a10b10c10d11b11c11d12a12b12c12d13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,7,1,6,17,27,-10,0,0,0,15,11,4,78,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,46,16,30,38,36,2,17,12,5,35,72,-37,272,10a,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,2,0,2,11,14,-3,0,5,-5,9,3,6,44,10b,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,13,6,7,7,17,-10,0,12,-12,19,4,15,78,10c,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,8,5,3,10,22,-12,0,0,0,16,7,9,68,11b,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,19,3,16,26,55,-29,2,0,2,17,6,11,128,11c,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,21,11,10,11,18,-7,0,10,-10,12,5,7,88,11d,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,4,1,3,6,2,4,0,0,0,2,9,-7,24,12a,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,1,21,-20,1,71,-70,0,0,0,115,25,90,234,12b,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,12,3,9,6,15,-9,0,0,0,4,4,0,44,12c,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,1,6,-5,4,4,0,0,0,0,15,10,5,40,12d,,X
XCBT,ZS,2011,H,,20101221,N,D,13366,40,14,26,40,35,5,2,0,2,49,82,-33,262,13a,,X
XCBT,ZS,2011,H,,20101221,N,A,13366,174,87,87,177,316,-139,21,39,-18,308,238,70,1360,09d10a10b10c11b11c11d12a12b12c12d13a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,3,4,-1,9,11,-2,0,0,0,6,3,3,36,09d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,33,41,-8,52,24,28,0,2,-2,28,46,-18,226,10a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,8,19,-11,68,57,11,0,2,-2,8,6,2,168,10b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,3,2,1,1,4,-3,0,0,0,4,2,2,16,10c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,107,0,107,166,0,166,0,0,0,27,300,-273,600,10d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,40,96,-56,43,76,-33,0,0,0,132,43,89,430,11b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,27,18,9,51,59,-8,0,0,0,11,12,-1,178,11c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,22,7,15,30,38,-8,0,0,0,0,7,-7,104,11d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,0,9,-9,11,1,10,0,0,0,2,3,-1,26,12a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,16,13,3,9,31,-22,0,0,0,54,35,19,158,12b,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,20,1,19,11,0,11,0,0,0,3,33,-30,68,12c,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,3,57,-54,1,16,-15,0,0,0,88,19,69,184,12d,,X
XCBT,ZS,2011,H,,20101221,Y,D,13366,430,48,382,474,462,12,0,0,0,172,566,-394,2152,13a,,X
XCBT,ZS,2011,H,,20101221,Y,A,13366,712,315,397,926,779,147,0,4,-4,535,1075,-540,4346,09d10a10b10c10d11b11c11d12a12b12c12d13a,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,0,1,-1,0,1,-1,0,0,0,35,33,2,70,09d,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,67,26,41,47,67,-20,2,1,1,32,54,-22,296,10a,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,4,8,-4,11,15,-4,0,0,0,14,6,8,58,10b,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,13,34,-21,14,34,-20,0,0,0,87,46,41,228,10c,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,0,0,0,0,1,-1,0,0,0,3,2,1,6,10d,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,15,9,6,47,19,28,0,20,-20,8,22,-14,140,11b,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,2,4,-2,8,7,1,0,0,0,4,3,1,28,11c,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,1,1,0,2,0,2,14,0,14,5,21,-16,44,11d,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,0,0,0,1,0,1,0,0,0,1,2,-1,4,12a,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,16,18,-2,8,91,-83,0,0,0,141,56,85,330,12b,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,6,3,3,1,29,-28,0,0,0,25,0,25,64,12c,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,26,2,24,23,27,-4,0,0,0,10,30,-20,118,12d,,X
XCBT,ZS,2011,H,,20101221,N,D,13370,141,61,80,92,151,-59,2,8,-6,94,109,-15,658,13a,,X
XCBT,ZS,2011,H,,20101221,N,A,13370,291,167,124,254,442,-188,18,29,-11,459,384,75,2044,09d10a10b10c10d11b11c11d12a12b12c12d13a,,X
XCBT,ZS,2011,H,,20101221,Y,D,13370,2,4,-2,3,3,0,0,0,0,5,3,2,20,09d,,X
